ts_ms,oi
1713567600000,513091.34
1713571200000,511799.82
1713574800000,509472.06
1713578400000,508728.96
1713582000000,507590.86
1713585600000,508719.44
1713589200000,509439.9
1713592800000,510575.13
1713596400000,511525.18
1713600000000,512167.93
1713603600000,511442.87
1713607200000,507637.06
1713610800000,506293.98
1713614400000,505958.33
1713618000000,506741.97
1713621600000,504647.87
1713625200000,504060.94
1713628800000,506030.84
1713632400000,506626.78
1713636000000,504027.49
1713639600000,505830.45
1713643200000,502964.25
1713646800000,498637.74
1713650400000,500184.47
1713654000000,499364.8
1713657600000,501297.95
1713661200000,499432.9
1713664800000,499777.17
1713668400000,499685.56
1713672000000,499316.45
1713675600000,500248.07
1713679200000,501745.23
1713682800000,507770.15
1713686400000,510144.39
1713690000000,509635.33
1713693600000,511246.41
1713697200000,505133.02
1713700800000,503448.18
1713704400000,501797.57
1713708000000,501299.57
1713711600000,501187.0
1713715200000,501068.53
1713718800000,503865.43
1713722400000,505549.16
1713726000000,505700.03
1713729600000,506837.05
1713733200000,503562.14
1713736800000,503025.13
1713740400000,505976.19
1713744000000,505837.05
1713747600000,506001.02
1713751200000,514641.68
1713754800000,519314.48
1713758400000,510903.43
1713762000000,513241.9
1713765600000,513860.92
1713769200000,509730.91
1713772800000,508713.92
1713776400000,509870.75
1713780000000,510624.04
1713783600000,511862.65
1713787200000,508805.95
1713790800000,512643.26
1713794400000,501041.48
1713798000000,498983.53
1713801600000,498974.33
1713805200000,497839.34
1713808800000,501889.51
1713812400000,508518.79
1713816000000,511082.75
1713819600000,500812.0
1713823200000,500883.69
1713826800000,495883.82
1713830400000,500935.7
1713834000000,501448.6
1713837600000,500617.79
1713841200000,499195.69
1713844800000,498343.61
1713848400000,498402.2
1713852000000,497185.11
1713855600000,500679.91
1713859200000,500289.51
1713862800000,499312.25
1713866400000,498766.09
1713870000000,498504.21
1713873600000,496978.82
1713877200000,495513.87
1713880800000,498326.32
1713884400000,510674.43
1713888000000,512283.87
1713891600000,511547.92
1713895200000,511003.93
1713898800000,509055.02
1713902400000,504913.9
1713906000000,500397.02
1713909600000,500536.81
1713913200000,501211.17
1713916800000,500822.55
1713920400000,499911.34
1713924000000,501129.28
1713927600000,505376.31
1713931200000,507363.99
1713934800000,506840.73
1713938400000,507928.45
1713942000000,508981.95
1713945600000,508631.52
1713949200000,508859.83
1713952800000,508915.56
1713956400000,510149.83
1713960000000,514029.04
1713963600000,511342.38
1713967200000,514445.21
1713970800000,514176.6
1713974400000,511764.41
1713978000000,510820.43
1713981600000,517750.38
1713985200000,513113.02
1713988800000,515048.79
1713992400000,512202.01
1713996000000,513726.15
1713999600000,514041.56
1714003200000,510488.73
1714006800000,518109.63
1714010400000,513623.31
1714014000000,517636.94
1714017600000,520025.49
1714021200000,519342.19
1714024800000,518281.34
1714028400000,515276.41
1714032000000,502510.29
1714035600000,504367.13
1714039200000,503601.77
1714042800000,497672.54
1714046400000,494699.46
1714050000000,495298.15
1714053600000,514872.68
1714057200000,515274.58
1714060800000,518537.81
1714064400000,520554.33
1714068000000,516512.22
1714071600000,515992.63
1714075200000,514547.89
1714078800000,513143.71
1714082400000,510735.04
1714086000000,510169.07
1714089600000,508924.14
1714093200000,509933.31
1714096800000,511086.35
1714100400000,509056.88
1714104000000,504257.76
1714107600000,504836.48
1714111200000,504778.42
1714114800000,505295.82
1714118400000,505888.63
1714122000000,506942.64
1714125600000,506867.17
1714129200000,505820.85
1714132800000,507509.73
1714136400000,503832.04
1714140000000,500979.06
1714143600000,502407.28
1714147200000,508645.06
1714150800000,508627.73
1714154400000,512280.81
1714158000000,518076.65
1714161600000,512248.93
1714165200000,514936.61
1714168800000,511524.38
1714172400000,505619.06
1714176000000,504822.12
1714179600000,513623.01
1714183200000,519892.45
1714186800000,513362.67
1714190400000,511056.99
1714194000000,512067.86
1714197600000,510288.23
1714201200000,513483.98
1714204800000,512522.57
1714208400000,510287.48
1714212000000,509474.66
1714215600000,508681.69
1714219200000,512808.92
1714222800000,514682.17
1714226400000,515357.83
1714230000000,517772.19
1714233600000,518310.91
1714237200000,517779.99
1714240800000,534587.65
1714244400000,534658.37
1714248000000,529095.14
1714251600000,526380.06
1714255200000,527026.07999999
1714258800000,530172.32999999
1714262400000,531465.59
1714266000000,535245.4
1714269600000,537168.48
1714273200000,533592.71
1714276800000,536315.41
1714280400000,540427.34
1714284000000,542285.52
1714287600000,549593.72
1714291200000,550978.32999999
1714294800000,551841.93
1714298400000,551623.64
1714302000000,542738.3
1714305600000,540565.42
1714309200000,536684.37
1714312800000,534009.37
1714316400000,532794.22
1714320000000,535900.96
1714323600000,538360.11
1714327200000,537766.06
1714330800000,525770.6
1714334400000,527121.65
1714338000000,525492.09
1714341600000,525256.68999999
1714345200000,523786.99
1714348800000,507559.71
1714352400000,514974.05
1714356000000,521690.2
1714359600000,518866.14
1714363200000,508808.05
1714366800000,515374.76
1714370400000,516821.76
1714374000000,518497.35
1714377600000,516952.8
1714381200000,514570.95
1714384800000,516720.44
1714388400000,513083.21
1714392000000,516580.95
1714395600000,515101.21
1714399200000,511892.47
1714402800000,517384.73
1714406400000,518483.65
1714410000000,513438.4
1714413600000,514143.53
1714417200000,522569.75
1714420800000,528290.31999999
1714424400000,524910.25
1714428000000,522295.12
1714431600000,519258.08
1714435200000,522994.46
1714438800000,522536.67
1714442400000,511999.52
1714446000000,511421.26
1714449600000,512918.78
1714453200000,518706.85
1714456800000,518315.02
1714460400000,520734.29
1714464000000,522429.94
1714467600000,511868.96
1714471200000,519043.03
1714474800000,526586.35
1714478400000,520419.52
1714482000000,517306.98
1714485600000,518062.46
1714489200000,525557.68
1714492800000,525164.49
1714496400000,520671.14
1714500000000,520531.61
1714503600000,519341.57
1714507200000,518511.55
1714510800000,516477.48
1714514400000,513302.95
1714518000000,513761.89
1714521600000,517108.81
1714525200000,513796.82
1714528800000,513077.26
1714532400000,505040.14
1714536000000,504746.99
1714539600000,506497.9
1714543200000,509749.74
1714546800000,507716.17
1714550400000,507657.48
1714554000000,509607.72
1714557600000,517164.55
1714561200000,513712.54
1714564800000,513393.64
1714568400000,512957.95
1714572000000,509098.49
1714575600000,501908.63
1714579200000,499474.41
1714582800000,501834.28
1714586400000,501761.5
1714590000000,512112.5
1714593600000,517301.71
1714597200000,520586.22
1714600800000,524592.6
1714604400000,522946.1
1714608000000,522078.99
1714611600000,519117.2
1714615200000,505716.1
1714618800000,505624.87
1714622400000,503727.03
1714626000000,504595.5
1714629600000,507255.61
1714633200000,505144.83
1714636800000,506532.84
1714640400000,506801.13
1714644000000,518615.22
1714647600000,523078.9
1714651200000,526349.0
1714654800000,500579.43
1714658400000,501177.27
1714662000000,509355.36
1714665600000,510222.78
1714669200000,504487.02
1714672800000,502621.16
1714676400000,500816.76
1714680000000,500160.5
1714683600000,503825.82
1714687200000,505957.72
1714690800000,507434.45
1714694400000,506616.79
1714698000000,503740.54
1714701600000,505574.66
1714705200000,502620.15
1714708800000,505060.15
1714712400000,505545.59
1714716000000,503553.58
1714719600000,498674.79
1714723200000,496260.94
1714726800000,493018.92
1714730400000,495136.35
1714734000000,495080.03
1714737600000,493613.83
1714741200000,492455.26
1714744800000,493799.72
1714748400000,493440.01
1714752000000,493305.69
1714755600000,488785.42
1714759200000,491111.18
1714762800000,490692.62
1714766400000,490222.12
1714770000000,485464.6
1714773600000,486851.75
1714777200000,489433.77
1714780800000,491391.97
1714784400000,491413.61
1714788000000,492750.98
1714791600000,492521.74
1714795200000,492610.21
1714798800000,493083.61
1714802400000,492985.36
1714806000000,491272.2
1714809600000,491844.64
1714813200000,491282.66
1714816800000,491538.81
1714820400000,489336.8
1714824000000,492623.41
1714827600000,493585.42
1714831200000,492513.72
1714834800000,495799.82
1714838400000,494708.14
1714842000000,494539.92
1714845600000,493699.88
1714849200000,492872.42
1714852800000,492527.11
1714856400000,492355.89
1714860000000,486825.93
1714863600000,486729.39
1714867200000,487361.65
1714870800000,485301.49
1714874400000,482199.86
1714878000000,480126.61
1714881600000,480135.45
1714885200000,479782.32
1714888800000,479768.76
1714892400000,479688.82
1714896000000,479518.49
1714899600000,483376.11
1714903200000,482251.34
1714906800000,484625.53
1714910400000,492528.81
1714914000000,492856.95
1714917600000,491158.43
1714921200000,488303.98
1714924800000,488422.62
1714928400000,488860.01
1714932000000,489122.6
1714935600000,483566.63
1714939200000,483195.11
1714942800000,483469.28
1714946400000,485140.97
1714950000000,485421.64
1714953600000,487659.1
1714957200000,488518.8
1714960800000,489031.58
1714964400000,489196.58
1714968000000,489895.53
1714971600000,492156.83
1714975200000,490196.5
1714978800000,492158.59
1714982400000,491103.02
1714986000000,490644.19
1714989600000,497420.51
1714993200000,496168.85
1714996800000,496577.93
1715000400000,495507.58
1715004000000,493969.01
1715007600000,487499.54
1715011200000,487125.4
1715014800000,486977.48
1715018400000,485791.22
1715022000000,487659.86
1715025600000,488393.18
1715029200000,495239.98
1715032800000,499643.41
1715036400000,499547.43
1715040000000,501911.33
1715043600000,500697.66
1715047200000,504398.0
1715050800000,504098.7
1715054400000,502712.28
1715058000000,502019.08
1715061600000,502187.55
1715065200000,502950.09
1715068800000,503325.84
1715072400000,499784.56
1715076000000,503333.51
1715079600000,499606.01
1715083200000,505322.01
1715086800000,504286.48
1715090400000,502603.6
1715094000000,502028.8
1715097600000,503056.21
1715101200000,503617.36
1715104800000,505066.92
1715108400000,502647.64
1715112000000,502141.83
1715115600000,506301.52
1715119200000,501966.4
1715122800000,501898.46
1715126400000,507668.94
1715130000000,508422.77
1715133600000,506344.54
1715137200000,508521.96
1715140800000,509607.64
1715144400000,510766.17
1715148000000,512303.66
1715151600000,514072.81
1715155200000,515637.15
1715158800000,515454.85
1715162400000,511892.69
1715166000000,514210.47
1715169600000,510892.51
1715173200000,512202.15
1715176800000,515949.8
1715180400000,519289.65
1715184000000,519846.26
1715187600000,518244.27
1715191200000,518740.17
1715194800000,520043.15
1715198400000,520599.3
1715202000000,518074.28
1715205600000,514162.06
1715209200000,515629.19
1715212800000,520562.55
1715216400000,519289.96
1715220000000,518313.05
1715223600000,516290.71
1715227200000,518535.77
1715230800000,519696.42
1715234400000,517420.91
1715238000000,518309.62
1715241600000,515842.11
1715245200000,519216.45
1715248800000,517220.42
1715252400000,513033.9
1715256000000,515148.42
1715259600000,519028.78
1715263200000,517362.12
1715266800000,518039.54
1715270400000,516281.14
1715274000000,516996.0
1715277600000,516967.54
1715281200000,515205.07
1715284800000,514744.92
1715288400000,516398.45
1715292000000,516760.0
1715295600000,515055.93
1715299200000,515874.49
1715302800000,515737.94
1715306400000,516507.03
1715310000000,516182.4
1715313600000,516807.33
1715317200000,516534.19
1715320800000,515293.88
1715324400000,516390.86
1715328000000,517377.02
1715331600000,516838.77
1715335200000,518036.46
1715338800000,519618.77
1715342400000,520831.4
1715346000000,521138.96
1715349600000,521191.35
1715353200000,524548.65
1715356800000,548484.75
1715360400000,552309.31
1715364000000,536223.94999999
1715367600000,530349.29
1715371200000,529506.82999999
1715374800000,528293.79
1715378400000,531095.05
1715382000000,530980.11
1715385600000,534205.1
1715389200000,534790.81999999
1715392800000,539013.02
1715396400000,539254.48
1715400000000,536072.78
1715403600000,530825.73
1715407200000,529224.39
1715410800000,528373.78
1715414400000,522906.6
1715418000000,521763.3
1715421600000,520223.56
1715425200000,520595.08
1715428800000,520434.54
1715432400000,520901.89
1715436000000,520187.98
1715439600000,522940.85
1715443200000,521752.68
1715446800000,521285.75
1715450400000,521951.69
1715454000000,520723.33
1715457600000,519861.67
1715461200000,517307.5
1715464800000,516124.74
1715468400000,516058.95
1715472000000,516821.42
1715475600000,517514.83
1715479200000,517364.32
1715482800000,516681.2
1715486400000,516586.56
1715490000000,516608.16
1715493600000,516322.83
1715497200000,516879.67
1715500800000,518017.54
1715504400000,517471.44
1715508000000,517926.49
1715511600000,517863.46
1715515200000,518384.0
1715518800000,516743.96
1715522400000,516567.12
1715526000000,516540.55
1715529600000,518361.7
1715533200000,519089.98
1715536800000,519171.52
1715540400000,518888.68
1715544000000,519909.47
1715547600000,520455.48
1715551200000,518778.56
1715554800000,518631.35
1715558400000,517772.96
1715562000000,515996.06
1715565600000,517416.3
1715569200000,524259.94
1715572800000,524775.05
1715576400000,528490.4
1715580000000,527360.78
1715583600000,515973.69
1715587200000,513191.57
1715590800000,519559.97
1715594400000,524413.41
1715598000000,524983.23
1715601600000,521874.7
1715605200000,518816.04
1715608800000,519742.85
1715612400000,523648.09
1715616000000,527059.69999999
1715619600000,532732.28
1715623200000,532367.49
1715626800000,521777.0
1715630400000,523368.71
1715634000000,523331.59
1715637600000,522444.08
1715641200000,522114.3
1715644800000,523138.66
1715648400000,524125.96
1715652000000,524869.1
1715655600000,526153.72
1715659200000,526264.12
1715662800000,525639.06
1715666400000,523735.93
1715670000000,521973.94
1715673600000,521292.59
1715677200000,521165.08
1715680800000,522254.42
1715684400000,522724.34
1715688000000,525445.99
1715691600000,528645.84
1715695200000,532913.14
1715698800000,537735.5
1715702400000,535221.47
1715706000000,536777.76
1715709600000,537457.79
1715713200000,536246.22
1715716800000,536053.51
1715720400000,540277.29
1715724000000,540606.9
1715727600000,540275.49
1715731200000,541069.62
1715734800000,542090.96
1715738400000,540030.19999999
1715742000000,540329.51
1715745600000,539942.88
1715749200000,539827.99
1715752800000,548576.06
1715756400000,548777.75
1715760000000,552930.6
1715763600000,554192.18
1715767200000,549121.3
1715770800000,549149.74
1715774400000,549748.37
1715778000000,554774.47
1715781600000,551973.61
1715785200000,551689.43
1715788800000,553793.66
