ts_ms,oi
1714651200000,3437603.6
1714654800000,3334897.9
1714658400000,3365684.1
1714662000000,3467534.7
1714665600000,3472404.4
1714669200000,3453820.3
1714672800000,3487912.9
1714676400000,3486771.3
1714680000000,3494274.7
1714683600000,3411217.8
1714687200000,3391306.5
1714690800000,3372277.7
1714694400000,3366158.0
1714698000000,3362655.9
1714701600000,3351612.0
1714705200000,3366187.8
1714708800000,3371228.2
1714712400000,3343164.7
1714716000000,3268706.5
1714719600000,3244049.1
1714723200000,3248685.8
1714726800000,3229569.3
1714730400000,3224251.8
1714734000000,3202452.8
1714737600000,3208287.1
1714741200000,3234135.6
1714744800000,3342467.6
1714748400000,3288517.8
1714752000000,3272871.7
1714755600000,3253230.2
1714759200000,3250690.9
1714762800000,3247193.7
1714766400000,3228289.1
1714770000000,3224084.9
1714773600000,3207079.5
1714777200000,3215068.4
1714780800000,3217093.3
1714784400000,3231502.0
1714788000000,3230744.8
1714791600000,3225958.7
1714795200000,3247033.4
1714798800000,3243948.3
1714802400000,3248888.1
1714806000000,3264851.4
1714809600000,3271180.5
1714813200000,3269510.6
1714816800000,3273601.8
1714820400000,3283557.1
1714824000000,3306146.2
1714827600000,3310492.8
1714831200000,3311633.5
1714834800000,3320819.4
1714838400000,3316629.8
1714842000000,3326355.7
1714845600000,3323999.1
1714849200000,3312929.5
1714852800000,3321412.7
1714856400000,3313575.5
1714860000000,3298541.6
1714863600000,3295002.8
1714867200000,3303354.4
1714870800000,3282419.5
1714874400000,3260660.9
1714878000000,3260435.5
1714881600000,3245115.3
1714885200000,3251239.1
1714888800000,3261743.5
1714892400000,3258328.2
1714896000000,3263436.8
1714899600000,3260311.1
1714903200000,3255562.7
1714906800000,3255018.1
1714910400000,3265756.3
1714914000000,3271687.0
1714917600000,3259040.9
1714921200000,3262369.0
1714924800000,3255739.9
1714928400000,3254702.2
1714932000000,3247928.9
1714935600000,3223438.6
1714939200000,3222006.8
1714942800000,3214354.2
1714946400000,3213937.5
1714950000000,3207166.9
1714953600000,3207678.3
1714957200000,3250929.6
1714960800000,3220879.7
1714964400000,3220074.4
1714968000000,3220619.2
1714971600000,3223916.9
1714975200000,3213552.4
1714978800000,3222185.2
1714982400000,3226546.2
1714986000000,3228543.4
1714989600000,3288374.3
1714993200000,3307784.5
1714996800000,3292643.2
1715000400000,3249852.1
1715004000000,3263438.5
1715007600000,3258534.3
1715011200000,3257067.1
1715014800000,3260833.6
1715018400000,3222411.3
1715022000000,3240546.4
1715025600000,3270317.5
1715029200000,3384727.6
1715032800000,3406277.2
1715036400000,3449224.4
1715040000000,3471565.8
1715043600000,3418976.9
1715047200000,3398636.3
1715050800000,3386523.4
1715054400000,3399220.0
1715058000000,3397819.5
1715061600000,3417160.5
1715065200000,3415441.3
1715068800000,3431794.7
1715072400000,3472207.9
1715076000000,3465346.6
1715079600000,3476316.4
1715083200000,3499180.5
1715086800000,3535937.2
1715090400000,3524826.7
1715094000000,3531407.8
1715097600000,3482060.2
1715101200000,3480676.6
