ts_ms,open_interest
1764597600000,57664.28100000
1764601200000,57143.91200000
1764604800000,57166.76400000
1764608400000,56723.50300000
1764612000000,56383.29100000
1764615600000,56548.42100000
1764619200000,56499.69500000
1764622800000,56891.18600000
1764626400000,55734.69100000
1764630000000,55629.31000000
1764633600000,55643.72600000
1764637200000,55700.38900000
1764640800000,55103.42800000
1764644400000,54887.26400000
1764648000000,53541.39300000
1764651600000,53504.43900000
1764655200000,53230.10600000
1764658800000,53063.13300000
1764662400000,52889.02000000
1764666000000,53739.59600000
1764669600000,53066.11000000
1764673200000,52600.80600000
1764676800000,53183.36900000
1764680400000,53269.64800000
1764684000000,53078.93700000
1764687600000,52701.21900000
1764691200000,53514.89200000
1764694800000,53902.17000000
1764698400000,54123.76700000
1764702000000,54029.51100000
1764705600000,53990.85300000
1764709200000,53781.92300000
1764712800000,53548.49700000
1764716400000,53240.84500000
1764720000000,53318.74700000
1764723600000,53433.17100000
1764727200000,53524.59400000
1764730800000,54326.42100000
1764734400000,54423.64000000
1764738000000,54465.52400000
1764741600000,53911.07400000
1764745200000,54453.11500000
1764748800000,54162.87900000
1764752400000,54251.31600000
1764756000000,54268.36500000
1764759600000,54294.82700000
1764763200000,54261.47500000
1764766800000,54127.77500000
1764770400000,54400.03700000
1764774000000,53913.04600000
1764777600000,54291.22900000
1764781200000,54094.21700000
1764784800000,54280.43000000
1764788400000,53132.77900000
1764792000000,53205.65300000
1764795600000,52967.92000000
1764799200000,52810.59200000
1764802800000,52691.19600000
1764806400000,52572.33100000
1764810000000,51892.29000000
1764813600000,51735.04600000
1764817200000,51947.99300000
1764820800000,52179.14900000
1764824400000,52140.19200000
1764828000000,52109.65400000
1764831600000,51945.83100000
1764835200000,52145.88200000
1764838800000,51993.45900000
1764842400000,52275.22300000
1764846000000,52489.35100000
1764849600000,52665.92000000
1764853200000,52641.18600000
1764856800000,53697.77700000
1764860400000,54343.85700000
1764864000000,53955.61800000
1764867600000,53901.07100000
1764871200000,53933.80200000
1764874800000,53822.93300000
1764878400000,54011.59400000
1764882000000,54219.94200000
1764885600000,53938.18500000
1764889200000,53884.66300000
1764892800000,53995.28000000
1764896400000,54139.86300000
1764900000000,54295.65500000
1764903600000,54380.58600000
1764907200000,54593.28500000
1764910800000,54359.26700000
1764914400000,54356.51100000
1764918000000,54421.73500000
1764921600000,54424.56900000
1764925200000,54372.28500000
1764928800000,54474.14800000
1764932400000,54709.29200000
1764936000000,54212.63500000
1764939600000,54390.77400000
1764943200000,54553.37600000
1764946800000,54232.64000000
1764950400000,53358.50700000
1764954000000,53142.47300000
1764957600000,52062.18600000
1764961200000,51036.49200000
1764964800000,50588.73400000
1764968400000,50054.99700000
1764972000000,49516.88000000
1764975600000,51036.08900000
1764979200000,50837.36900000
1764982800000,50978.95900000
1764986400000,50905.43700000
1764990000000,50788.56500000
1764993600000,50762.22200000
1764997200000,51099.73700000
1765000800000,51076.88700000
1765004400000,51075.54900000
1765008000000,51142.40900000
1765011600000,50982.33900000
1765015200000,50912.13800000
1765018800000,50884.05000000
1765022400000,50938.60000000
1765026000000,50958.71100000
1765029600000,51097.40100000
1765033200000,50789.23300000
1765036800000,50517.32800000
1765040400000,50520.91900000
1765044000000,50553.34300000
1765047600000,50869.65100000
1765051200000,50711.03800000
1765054800000,50697.91300000
1765058400000,50647.16300000
1765062000000,50512.34500000
1765065600000,50593.65300000
1765069200000,50561.43000000
1765072800000,50611.23400000
1765076400000,50530.61500000
1765080000000,50530.14500000
1765083600000,50239.09700000
1765087200000,50212.95600000
1765090800000,50301.25100000
1765094400000,50380.59800000
1765098000000,50665.21900000
1765101600000,50859.36900000
1765105200000,50897.34100000
1765108800000,51036.20700000
1765112400000,51038.18800000
1765116000000,50948.16100000
1765119600000,51168.96000000
1765123200000,50188.51600000
1765126800000,50423.21400000
1765130400000,50776.99800000
1765134000000,50574.35600000
1765137600000,50441.40600000
1765141200000,50436.25600000
1765144800000,49397.61000000
1765148400000,49830.76000000
1765152000000,49682.82500000
1765155600000,50210.65300000
1765159200000,50166.82700000
1765162800000,50268.57200000
1765166400000,50144.61500000
1765170000000,50252.02300000
1765173600000,50151.22500000
1765177200000,50137.80800000
1765180800000,50320.12100000
1765184400000,50566.34700000
1765188000000,50904.87400000
1765191600000,50943.74400000
1765195200000,50779.95200000
1765198800000,50355.02900000
1765202400000,49732.49000000
1765206000000,49773.82800000
1765209600000,50955.48600000
1765213200000,51745.53500000
1765216800000,51897.35500000
1765220400000,51746.13000000
1765224000000,51718.91800000
1765227600000,51360.68100000
1765231200000,51215.93700000
1765234800000,50618.57700000
1765238400000,50570.48200000
1765242000000,50750.67800000
1765245600000,50825.39300000
1765249200000,50847.01600000
1765252800000,50933.03000000
1765256400000,50584.95900000
1765260000000,50853.65100000
1765263600000,50902.71600000
1765267200000,50745.73700000
1765270800000,50948.49000000
1765274400000,50649.82800000
1765278000000,50679.18400000
1765281600000,50904.19200000
1765285200000,51234.61300000
1765288800000,51301.48500000
1765292400000,51398.90200000
1765296000000,50305.65000000
1765299600000,47651.07600000
1765303200000,47492.94900000
1765306800000,47625.40500000
1765310400000,48122.24200000
1765314000000,47904.38700000
1765317600000,47837.89800000
1765321200000,48058.49900000
1765324800000,48261.78300000
1765328400000,48148.41700000
1765332000000,47953.46100000
1765335600000,47695.04900000
1765339200000,47696.08400000
1765342800000,47621.76200000
1765346400000,47589.86300000
1765350000000,47548.96900000
1765353600000,47613.54400000
1765357200000,47580.36200000
1765360800000,47557.53700000
1765364400000,47125.24900000
1765368000000,47038.84600000
1765371600000,47095.15500000
1765375200000,47193.97300000
1765378800000,47052.87100000
1765382400000,47098.85900000
1765386000000,47350.64300000
1765389600000,47117.71500000
1765393200000,46104.56100000
1765396800000,46761.34800000
1765400400000,47466.97700000
1765404000000,47427.25500000
1765407600000,48040.29300000
1765411200000,47554.90000000
1765414800000,46976.19100000
1765418400000,47018.50800000
1765422000000,47198.20600000
1765425600000,47696.93100000
1765429200000,47976.46300000
1765432800000,48091.94400000
1765436400000,48007.00300000
1765440000000,48328.46300000
1765443600000,48479.33200000
1765447200000,48620.21900000
1765450800000,48621.55200000
1765454400000,48766.54200000
1765458000000,48671.73200000
1765461600000,49270.55400000
1765465200000,48964.60700000
1765468800000,49331.79500000
1765472400000,49346.12200000
1765476000000,49391.74300000
1765479600000,48905.27600000
1765483200000,48596.31000000
1765486800000,48634.05400000
1765490400000,48471.52000000
1765494000000,48713.25000000
1765497600000,48808.51200000
1765501200000,49083.97000000
1765504800000,48802.04000000
1765508400000,48758.59400000
1765512000000,48776.33400000
1765515600000,48884.88900000
1765519200000,48446.84200000
1765522800000,48571.04400000
1765526400000,48257.40100000
1765530000000,48186.98400000
1765533600000,48315.21700000
1765537200000,48321.27500000
1765540800000,48336.48200000
1765544400000,48375.60700000
